Source,Target,Type,Id,Label,Weight
132,40,Directed,8031,,1
67,324,Directed,8032,,1
75,274,Directed,8033,,1
40,21,Directed,8034,,1
323,290,Directed,8035,,1
126,73,Directed,8036,,1
200,239,Directed,8037,,1
123,142,Directed,8038,,1
26,239,Directed,8039,,1
322,142,Directed,8040,,1
312,20,Directed,8041,,1
213,30,Directed,8042,,1
162,312,Directed,8043,,1
170,21,Directed,8044,,1
66,239,Directed,8045,,1
239,170,Directed,8046,,1
59,211,Directed,8047,,1
136,213,Directed,8048,,1
61,193,Directed,8049,,1
204,277,Directed,8050,,1
98,258,Directed,8051,,1
217,324,Directed,8052,,1
2,149,Directed,8053,,1
291,129,Directed,8054,,1
280,271,Directed,8055,,1
199,252,Directed,8056,,1
160,260,Directed,8057,,1
272,239,Directed,8058,,1
128,334,Directed,8059,,1
331,119,Directed,8060,,1
315,271,Directed,8061,,1
26,133,Directed,8062,,1
80,249,Directed,8063,,1
186,303,Directed,8064,,1
169,121,Directed,8065,,1
223,188,Directed,8066,,1
278,175,Directed,8067,,1
285,10,Directed,8068,,1
130,62,Directed,8069,,1
109,314,Directed,8070,,1
243,337,Directed,8071,,1
276,232,Directed,8072,,1
196,204,Directed,8073,,1
88,56,Directed,8074,,1
231,213,Directed,8075,,1
71,230,Directed,8076,,1
122,186,Directed,8077,,1
161,314,Directed,8078,,1
165,342,Directed,8079,,1
16,82,Directed,8080,,1
252,98,Directed,8081,,1
94,266,Directed,8082,,1
84,25,Directed,8083,,1
342,199,Directed,8084,,1
161,122,Directed,8085,,1
325,67,Directed,8086,,1
324,315,Directed,8087,,1
266,187,Directed,8088,,1
17,19,Directed,8089,,1
20,326,Directed,8090,,1
122,26,Directed,8091,,1
169,239,Directed,8092,,1
277,10,Directed,8093,,1
200,79,Directed,8094,,1
291,56,Directed,8095,,1
271,26,Directed,8096,,1
21,322,Directed,8097,,1
170,25,Directed,8098,,1
296,263,Directed,8099,,1
130,191,Directed,8100,,1
299,242,Directed,8101,,1
20,111,Directed,8102,,1
67,248,Directed,8103,,1
345,261,Directed,8104,,1
109,304,Directed,8105,,1
311,132,Directed,8106,,1
263,296,Directed,8107,,1
213,322,Directed,8108,,1
23,99,Directed,8109,,1
313,13,Directed,8110,,1
6,219,Directed,8111,,1
128,172,Directed,8112,,1
236,322,Directed,8113,,1
298,72,Directed,8114,,1
25,56,Directed,8115,,1
304,40,Directed,8116,,1
346,242,Directed,8117,,1
199,314,Directed,8118,,1
25,122,Directed,8119,,1
83,84,Directed,8120,,1
67,285,Directed,8121,,1
289,19,Directed,8122,,1
30,188,Directed,8123,,1
121,280,Directed,8124,,1
133,280,Directed,8125,,1
80,213,Directed,8126,,1
172,304,Directed,8127,,1
277,200,Directed,8128,,1
346,80,Directed,8129,,1
16,118,Directed,8130,,1
119,100,Directed,8131,,1
252,142,Directed,8132,,1
347,304,Directed,8133,,1
25,331,Directed,8134,,1
320,94,Directed,8135,,1
99,131,Directed,8136,,1
159,272,Directed,8137,,1
23,51,Directed,8138,,1
299,53,Directed,8139,,1
45,186,Directed,8140,,1
227,278,Directed,8141,,1
146,317,Directed,8142,,1
249,330,Directed,8143,,1
212,72,Directed,8144,,1
332,56,Directed,8145,,1
200,118,Directed,8146,,1
139,284,Directed,8147,,1
274,3,Directed,8148,,1
9,329,Directed,8149,,1
19,343,Directed,8150,,1
116,343,Directed,8151,,1
25,239,Directed,8152,,1
333,226,Directed,8153,,1
26,185,Directed,8154,,1
92,266,Directed,8155,,1
334,67,Directed,8156,,1
226,149,Directed,8157,,1
99,227,Directed,8158,,1
246,340,Directed,8159,,1
59,82,Directed,8160,,1
130,213,Directed,8161,,1
334,40,Directed,8162,,1
199,298,Directed,8163,,1
132,334,Directed,8164,,1
245,23,Directed,8165,,1
94,242,Directed,8166,,1
62,98,Directed,8167,,1
188,113,Directed,8168,,1
28,41,Directed,8169,,1
201,91,Directed,8170,,1
306,78,Directed,8171,,1
113,50,Directed,8172,,1
67,45,Directed,8173,,1
142,62,Directed,8174,,1
285,98,Directed,8175,,1
56,303,Directed,8176,,1
150,100,Directed,8177,,1
239,213,Directed,8178,,1
119,64,Directed,8179,,1
261,238,Directed,8180,,1
135,320,Directed,8181,,1
84,304,Directed,8182,,1
109,122,Directed,8183,,1
277,315,Directed,8184,,1
252,67,Directed,8185,,1
313,211,Directed,8186,,1
181,78,Directed,8187,,1
13,21,Directed,8188,,1
277,132,Directed,8189,,1
21,323,Directed,8190,,1
121,21,Directed,8191,,1
265,84,Directed,8192,,1
231,29,Directed,8193,,1
203,172,Directed,8194,,1
185,285,Directed,8195,,1
142,332,Directed,8196,,1
304,199,Directed,8197,,1
184,127,Directed,8198,,1
109,50,Directed,8199,,1
249,242,Directed,8200,,1
315,231,Directed,8201,,1
332,48,Directed,8202,,1
4,273,Directed,8203,,1
65,297,Directed,8204,,1
182,253,Directed,8205,,1
252,271,Directed,8206,,1
312,162,Directed,8207,,1
266,24,Directed,8208,,1
194,94,Directed,8209,,1
36,281,Directed,8210,,1
28,116,Directed,8211,,1
299,73,Directed,8212,,1
277,311,Directed,8213,,1
322,277,Directed,8214,,1
272,127,Directed,8215,,1
197,329,Directed,8216,,1
213,204,Directed,8217,,1
313,113,Directed,8218,,1
323,280,Directed,8219,,1
257,40,Directed,8220,,1
258,40,Directed,8221,,1
89,327,Directed,8222,,1
121,69,Directed,8223,,1
261,224,Directed,8224,,1
87,308,Directed,8225,,1
39,165,Directed,8226,,1
139,127,Directed,8227,,1
305,312,Directed,8228,,1
280,257,Directed,8229,,1
320,57,Directed,8230,,1
332,172,Directed,8231,,1
108,57,Directed,8232,,1
322,38,Directed,8233,,1
62,261,Directed,8234,,1
116,214,Directed,8235,,1
88,126,Directed,8236,,1
163,119,Directed,8237,,1
313,314,Directed,8238,,1
315,67,Directed,8239,,1
14,149,Directed,8240,,1
199,324,Directed,8241,,1
252,169,Directed,8242,,1
135,251,Directed,8243,,1
204,330,Directed,8244,,1
40,307,Directed,8245,,1
329,202,Directed,8246,,1
66,142,Directed,8247,,1
113,291,Directed,8248,,1
191,130,Directed,8249,,1
256,233,Directed,8250,,1
322,126,Directed,8251,,1
186,325,Directed,8252,,1
128,150,Directed,8253,,1
304,347,Directed,8254,,1
333,214,Directed,8255,,1
308,334,Directed,8256,,1
252,172,Directed,8257,,1
28,14,Directed,8258,,1
318,169,Directed,8259,,1
38,117,Directed,8260,,1
80,173,Directed,8261,,1
21,31,Directed,8262,,1
25,270,Directed,8263,,1
25,21,Directed,8264,,1
322,87,Directed,8265,,1
285,142,Directed,8266,,1
141,271,Directed,8267,,1
134,113,Directed,8268,,1
173,80,Directed,8269,,1
329,54,Directed,8270,,1
285,345,Directed,8271,,1
29,172,Directed,8272,,1
103,323,Directed,8273,,1
272,122,Directed,8274,,1
72,67,Directed,8275,,1
57,242,Directed,8276,,1
194,24,Directed,8277,,1
236,315,Directed,8278,,1
230,253,Directed,8279,,1
199,231,Directed,8280,,1
252,345,Directed,8281,,1
95,6,Directed,8282,,1
116,226,Directed,8283,,1
82,98,Directed,8284,,1
162,116,Directed,8285,,1
323,271,Directed,8286,,1
297,261,Directed,8287,,1
9,169,Directed,8288,,1
239,113,Directed,8289,,1
323,170,Directed,8290,,1
136,125,Directed,8291,,1
341,170,Directed,8292,,1
161,304,Directed,8293,,1
72,172,Directed,8294,,1
84,276,Directed,8295,,1
9,315,Directed,8296,,1
118,67,Directed,8297,,1
67,113,Directed,8298,,1
54,53,Directed,8299,,1
304,141,Directed,8300,,1
159,108,Directed,8301,,1
99,177,Directed,8302,,1
280,21,Directed,8303,,1
213,249,Directed,8304,,1
203,142,Directed,8305,,1
170,313,Directed,8306,,1
13,56,Directed,8307,,1
109,148,Directed,8308,,1
258,85,Directed,8309,,1
285,232,Directed,8310,,1
277,119,Directed,8311,,1
320,329,Directed,8312,,1
322,285,Directed,8313,,1
31,252,Directed,8314,,1
344,311,Directed,8315,,1
313,39,Directed,8316,,1
53,130,Directed,8317,,1
170,203,Directed,8318,,1
94,25,Directed,8319,,1
330,48,Directed,8320,,1
303,142,Directed,8321,,1
323,9,Directed,8322,,1
173,34,Directed,8323,,1
276,62,Directed,8324,,1
62,341,Directed,8325,,1
26,13,Directed,8326,,1
137,32,Directed,8327,,1
98,291,Directed,8328,,1
268,271,Directed,8329,,1
345,315,Directed,8330,,1
304,69,Directed,8331,,1
226,115,Directed,8332,,1
180,94,Directed,8333,,1
151,312,Directed,8334,,1
175,225,Directed,8335,,1
325,113,Directed,8336,,1
343,333,Directed,8337,,1
296,227,Directed,8338,,1
54,119,Directed,8339,,1
109,13,Directed,8340,,1
122,277,Directed,8341,,1
71,307,Directed,8342,,1
123,104,Directed,8343,,1
329,315,Directed,8344,,1
141,38,Directed,8345,,1
104,344,Directed,8346,,1
67,170,Directed,8347,,1
281,127,Directed,8348,,1
99,143,Directed,8349,,1
99,175,Directed,8350,,1
156,5,Directed,8351,,1
291,60,Directed,8352,,1
142,113,Directed,8353,,1
10,285,Directed,8354,,1
148,9,Directed,8355,,1
117,280,Directed,8356,,1
137,289,Directed,8357,,1
169,291,Directed,8358,,1
172,113,Directed,8359,,1
23,240,Directed,8360,,1
343,326,Directed,8361,,1
320,251,Directed,8362,,1
214,17,Directed,8363,,1
129,339,Directed,8364,,1
291,315,Directed,8365,,1
117,38,Directed,8366,,1
314,271,Directed,8367,,1
92,299,Directed,8368,,1
98,67,Directed,8369,,1
122,5,Directed,8370,,1
122,176,Directed,8371,,1
116,41,Directed,8372,,1
291,248,Directed,8373,,1
291,141,Directed,8374,,1
214,289,Directed,8375,,1
281,36,Directed,8376,,1
21,123,Directed,8377,,1
261,148,Directed,8378,,1
6,319,Directed,8379,,1
291,208,Directed,8380,,1
271,290,Directed,8381,,1
100,119,Directed,8382,,1
185,9,Directed,8383,,1
16,329,Directed,8384,,1
185,67,Directed,8385,,1
118,134,Directed,8386,,1
346,57,Directed,8387,,1
223,13,Directed,8388,,1
60,322,Directed,8389,,1
297,119,Directed,8390,,1
118,109,Directed,8391,,1
30,224,Directed,8392,,1
224,236,Directed,8393,,1
261,13,Directed,8394,,1
203,223,Directed,8395,,1
175,68,Directed,8396,,1
28,149,Directed,8397,,1
313,82,Directed,8398,,1
194,187,Directed,8399,,1
119,113,Directed,8400,,1
79,271,Directed,8401,,1
239,188,Directed,8402,,1
188,297,Directed,8403,,1
118,322,Directed,8404,,1
168,158,Directed,8405,,1
271,224,Directed,8406,,1
108,127,Directed,8407,,1
40,203,Directed,8408,,1
212,26,Directed,8409,,1
252,250,Directed,8410,,1
284,139,Directed,8411,,1
29,203,Directed,8412,,1
101,254,Directed,8413,,1
21,248,Directed,8414,,1
196,254,Directed,8415,,1
25,69,Directed,8416,,1
290,185,Directed,8417,,1
232,26,Directed,8418,,1
128,186,Directed,8419,,1
213,224,Directed,8420,,1
252,9,Directed,8421,,1
248,158,Directed,8422,,1
9,186,Directed,8423,,1
277,109,Directed,8424,,1
283,228,Directed,8425,,1
180,101,Directed,8426,,1
322,207,Directed,8427,,1
105,39,Directed,8428,,1
158,132,Directed,8429,,1
249,196,Directed,8430,,1
200,334,Directed,8431,,1
103,185,Directed,8432,,1
236,141,Directed,8433,,1
102,227,Directed,8434,,1
211,59,Directed,8435,,1
326,41,Directed,8436,,1
25,185,Directed,8437,,1
148,146,Directed,8438,,1
271,148,Directed,8439,,1
16,29,Directed,8440,,1
106,329,Directed,8441,,1
115,144,Directed,8442,,1
104,45,Directed,8443,,1
268,211,Directed,8444,,1
56,170,Directed,8445,,1
252,21,Directed,8446,,1
56,186,Directed,8447,,1
115,17,Directed,8448,,1
224,96,Directed,8449,,1
297,272,Directed,8450,,1
323,239,Directed,8451,,1
169,280,Directed,8452,,1
271,169,Directed,8453,,1
271,291,Directed,8454,,1
304,84,Directed,8455,,1
20,214,Directed,8456,,1
172,56,Directed,8457,,1
331,265,Directed,8458,,1
122,345,Directed,8459,,1
332,26,Directed,8460,,1
92,254,Directed,8461,,1
48,332,Directed,8462,,1
273,275,Directed,8463,,1
273,306,Directed,8464,,1
13,265,Directed,8465,,1
252,212,Directed,8466,,1
345,45,Directed,8467,,1
9,141,Directed,8468,,1
254,94,Directed,8469,,1
122,113,Directed,8470,,1
320,139,Directed,8471,,1
213,285,Directed,8472,,1
139,184,Directed,8473,,1
271,103,Directed,8474,,1
211,304,Directed,8475,,1
278,131,Directed,8476,,1
128,211,Directed,8477,,1
214,230,Directed,8478,,1
46,278,Directed,8479,,1
56,325,Directed,8480,,1
239,59,Directed,8481,,1
249,92,Directed,8482,,1
252,261,Directed,8483,,1
236,314,Directed,8484,,1
199,322,Directed,8485,,1
157,155,Directed,8486,,1
167,243,Directed,8487,,1
26,313,Directed,8488,,1
329,324,Directed,8489,,1
82,29,Directed,8490,,1
98,62,Directed,8491,,1
56,109,Directed,8492,,1
122,297,Directed,8493,,1
339,260,Directed,8494,,1
78,181,Directed,8495,,1
141,56,Directed,8496,,1
72,199,Directed,8497,,1
291,98,Directed,8498,,1
31,142,Directed,8499,,1
82,119,Directed,8500,,1
322,304,Directed,8501,,1
252,324,Directed,8502,,1
186,98,Directed,8503,,1
239,280,Directed,8504,,1
172,325,Directed,8505,,1
123,239,Directed,8506,,1
252,280,Directed,8507,,1
1,346,Directed,8508,,1
271,223,Directed,8509,,1
122,156,Directed,8510,,1
25,67,Directed,8511,,1
48,271,Directed,8512,,1
31,280,Directed,8513,,1
23,230,Directed,8514,,1
26,257,Directed,8515,,1
322,40,Directed,8516,,1
130,346,Directed,8517,,1
312,140,Directed,8518,,1
208,277,Directed,8519,,1
223,265,Directed,8520,,1
159,21,Directed,8521,,1
116,2,Directed,8522,,1
238,13,Directed,8523,,1
39,161,Directed,8524,,1
227,99,Directed,8525,,1
136,246,Directed,8526,,1
38,178,Directed,8527,,1
109,31,Directed,8528,,1
225,278,Directed,8529,,1
318,62,Directed,8530,,1
25,103,Directed,8531,,1
7,291,Directed,8532,,1
291,26,Directed,8533,,1
161,67,Directed,8534,,1
141,236,Directed,8535,,1
248,128,Directed,8536,,1
21,325,Directed,8537,,1
197,309,Directed,8538,,1
231,82,Directed,8539,,1
169,67,Directed,8540,,1
72,25,Directed,8541,,1
310,243,Directed,8542,,1
22,324,Directed,8543,,1
223,128,Directed,8544,,1
272,320,Directed,8545,,1
67,31,Directed,8546,,1
2,115,Directed,8547,,1
55,252,Directed,8548,,1
105,280,Directed,8549,,1
77,294,Directed,8550,,1
132,56,Directed,8551,,1
84,313,Directed,8552,,1
171,64,Directed,8553,,1
308,203,Directed,8554,,1
79,119,Directed,8555,,1
40,257,Directed,8556,,1
142,186,Directed,8557,,1
143,35,Directed,8558,,1
105,119,Directed,8559,,1
200,232,Directed,8560,,1
276,239,Directed,8561,,1
332,323,Directed,8562,,1
101,317,Directed,8563,,1
68,99,Directed,8564,,1
176,85,Directed,8565,,1
128,169,Directed,8566,,1
222,82,Directed,8567,,1
142,280,Directed,8568,,1
200,274,Directed,8569,,1
219,89,Directed,8570,,1
252,277,Directed,8571,,1
324,277,Directed,8572,,1
261,265,Directed,8573,,1
62,141,Directed,8574,,1
161,213,Directed,8575,,1
122,62,Directed,8576,,1
172,40,Directed,8577,,1
257,258,Directed,8578,,1
303,178,Directed,8579,,1
322,341,Directed,8580,,1
93,32,Directed,8581,,1
203,134,Directed,8582,,1
104,55,Directed,8583,,1
343,226,Directed,8584,,1
342,322,Directed,8585,,1
322,185,Directed,8586,,1
342,238,Directed,8587,,1
303,30,Directed,8588,,1
25,221,Directed,8589,,1
134,9,Directed,8590,,1
203,113,Directed,8591,,1
323,277,Directed,8592,,1
22,185,Directed,8593,,1
53,315,Directed,8594,,1
232,25,Directed,8595,,1
113,252,Directed,8596,,1
41,44,Directed,8597,,1
23,237,Directed,8598,,1
142,315,Directed,8599,,1
75,322,Directed,8600,,1
236,252,Directed,8601,,1
323,297,Directed,8602,,1
338,239,Directed,8603,,1
331,172,Directed,8604,,1
200,248,Directed,8605,,1
17,312,Directed,8606,,1
339,322,Directed,8607,,1
13,26,Directed,8608,,1
101,92,Directed,8609,,1
41,337,Directed,8610,,1
67,66,Directed,8611,,1
13,304,Directed,8612,,1
271,318,Directed,8613,,1
54,48,Directed,8614,,1
17,137,Directed,8615,,1
104,98,Directed,8616,,1
243,310,Directed,8617,,1
67,315,Directed,8618,,1
134,142,Directed,8619,,1
50,109,Directed,8620,,1
31,7,Directed,8621,,1
239,272,Directed,8622,,1
26,280,Directed,8623,,1
75,85,Directed,8624,,1
236,67,Directed,8625,,1
188,271,Directed,8626,,1
56,331,Directed,8627,,1
277,239,Directed,8628,,1
156,258,Directed,8629,,1
188,176,Directed,8630,,1
146,119,Directed,8631,,1
92,330,Directed,8632,,1
261,119,Directed,8633,,1
219,147,Directed,8634,,1
213,242,Directed,8635,,1
7,340,Directed,8636,,1
163,249,Directed,8637,,1
51,84,Directed,8638,,1
155,23,Directed,8639,,1
299,80,Directed,8640,,1
104,109,Directed,8641,,1
82,123,Directed,8642,,1
326,312,Directed,8643,,1
277,142,Directed,8644,,1
85,258,Directed,8645,,1
261,285,Directed,8646,,1
197,281,Directed,8647,,1
271,323,Directed,8648,,1
248,265,Directed,8649,,1
133,224,Directed,8650,,1
309,251,Directed,8651,,1
109,98,Directed,8652,,1
158,109,Directed,8653,,1
88,242,Directed,8654,,1
26,119,Directed,8655,,1
271,48,Directed,8656,,1
24,242,Directed,8657,,1
122,104,Directed,8658,,1
119,342,Directed,8659,,1
226,333,Directed,8660,,1
100,189,Directed,8661,,1
332,77,Directed,8662,,1
332,224,Directed,8663,,1
298,172,Directed,8664,,1
280,169,Directed,8665,,1
225,143,Directed,8666,,1
272,72,Directed,8667,,1
142,200,Directed,8668,,1
242,330,Directed,8669,,1
9,75,Directed,8670,,1
106,332,Directed,8671,,1
229,190,Directed,8672,,1
88,236,Directed,8673,,1
66,252,Directed,8674,,1
232,239,Directed,8675,,1
115,214,Directed,8676,,1
320,346,Directed,8677,,1
224,30,Directed,8678,,1
32,137,Directed,8679,,1
243,137,Directed,8680,,1
25,236,Directed,8681,,1
252,55,Directed,8682,,1
170,334,Directed,8683,,1
329,30,Directed,8684,,1
181,273,Directed,8685,,1
56,232,Directed,8686,,1
2,116,Directed,8687,,1
322,303,Directed,8688,,1
223,56,Directed,8689,,1
332,40,Directed,8690,,1
101,24,Directed,8691,,1
79,272,Directed,8692,,1
266,92,Directed,8693,,1
35,143,Directed,8694,,1
199,288,Directed,8695,,1
246,304,Directed,8696,,1
172,159,Directed,8697,,1
222,240,Directed,8698,,1
149,333,Directed,8699,,1
346,180,Directed,8700,,1
221,45,Directed,8701,,1
308,329,Directed,8702,,1
334,142,Directed,8703,,1
10,277,Directed,8704,,1
60,56,Directed,8705,,1
170,211,Directed,8706,,1
315,277,Directed,8707,,1
336,88,Directed,8708,,1
204,302,Directed,8709,,1
9,30,Directed,8710,,1
21,297,Directed,8711,,1
13,109,Directed,8712,,1
62,26,Directed,8713,,1
48,299,Directed,8714,,1
278,99,Directed,8715,,1
320,309,Directed,8716,,1
132,72,Directed,8717,,1
238,324,Directed,8718,,1
104,271,Directed,8719,,1
196,180,Directed,8720,,1
133,322,Directed,8721,,1
163,100,Directed,8722,,1
53,194,Directed,8723,,1
316,5,Directed,8724,,1
249,80,Directed,8725,,1
322,213,Directed,8726,,1
96,314,Directed,8727,,1
119,146,Directed,8728,,1
280,277,Directed,8729,,1
82,238,Directed,8730,,1
32,337,Directed,8731,,1
315,87,Directed,8732,,1
7,339,Directed,8733,,1
149,144,Directed,8734,,1
122,315,Directed,8735,,1
166,173,Directed,8736,,1
39,200,Directed,8737,,1
260,53,Directed,8738,,1
136,285,Directed,8739,,1
213,136,Directed,8740,,1
223,21,Directed,8741,,1
280,322,Directed,8742,,1
175,102,Directed,8743,,1
291,113,Directed,8744,,1
220,312,Directed,8745,,1
223,252,Directed,8746,,1
203,322,Directed,8747,,1
328,181,Directed,8748,,1
277,113,Directed,8749,,1
277,9,Directed,8750,,1
5,158,Directed,8751,,1
312,19,Directed,8752,,1
98,56,Directed,8753,,1
232,72,Directed,8754,,1
200,203,Directed,8755,,1
213,340,Directed,8756,,1
346,330,Directed,8757,,1
261,59,Directed,8758,,1
325,238,Directed,8759,,1
242,346,Directed,8760,,1
38,322,Directed,8761,,1
280,3,Directed,8762,,1
276,56,Directed,8763,,1
142,252,Directed,8764,,1
65,7,Directed,8765,,1
26,172,Directed,8766,,1
271,342,Directed,8767,,1
339,65,Directed,8768,,1
333,20,Directed,8769,,1
308,304,Directed,8770,,1
185,79,Directed,8771,,1
324,200,Directed,8772,,1
150,324,Directed,8773,,1
199,223,Directed,8774,,1
31,67,Directed,8775,,1
199,62,Directed,8776,,1
53,94,Directed,8777,,1
339,315,Directed,8778,,1
41,310,Directed,8779,,1
29,106,Directed,8780,,1
236,1,Directed,8781,,1
347,7,Directed,8782,,1
252,297,Directed,8783,,1
79,9,Directed,8784,,1
232,172,Directed,8785,,1
56,265,Directed,8786,,1
122,322,Directed,8787,,1
172,128,Directed,8788,,1
159,284,Directed,8789,,1
44,41,Directed,8790,,1
331,332,Directed,8791,,1
133,315,Directed,8792,,1
285,67,Directed,8793,,1
278,177,Directed,8794,,1
258,272,Directed,8795,,1
265,118,Directed,8796,,1
285,272,Directed,8797,,1
170,223,Directed,8798,,1
95,327,Directed,8799,,1
324,297,Directed,8800,,1
200,236,Directed,8801,,1
314,261,Directed,8802,,1
285,113,Directed,8803,,1
268,170,Directed,8804,,1
118,16,Directed,8805,,1
337,137,Directed,8806,,1
251,122,Directed,8807,,1
297,122,Directed,8808,,1
258,323,Directed,8809,,1
137,326,Directed,8810,,1
22,308,Directed,8811,,1
3,9,Directed,8812,,1
148,13,Directed,8813,,1
53,248,Directed,8814,,1
21,109,Directed,8815,,1
261,342,Directed,8816,,1
229,148,Directed,8817,,1
169,25,Directed,8818,,1
26,285,Directed,8819,,1
10,200,Directed,8820,,1
290,277,Directed,8821,,1
134,334,Directed,8822,,1
1,73,Directed,8823,,1
276,224,Directed,8824,,1
312,151,Directed,8825,,1
107,171,Directed,8826,,1
41,343,Directed,8827,,1
26,223,Directed,8828,,1
144,115,Directed,8829,,1
59,172,Directed,8830,,1
214,111,Directed,8831,,1
170,188,Directed,8832,,1
21,252,Directed,8833,,1
277,248,Directed,8834,,1
158,248,Directed,8835,,1
175,23,Directed,8836,,1
330,302,Directed,8837,,1
200,103,Directed,8838,,1
72,212,Directed,8839,,1
277,172,Directed,8840,,1
103,211,Directed,8841,,1
188,272,Directed,8842,,1
285,25,Directed,8843,,1
7,87,Directed,8844,,1
345,142,Directed,8845,,1
98,342,Directed,8846,,1
9,272,Directed,8847,,1
291,231,Directed,8848,,1
291,168,Directed,8849,,1
224,315,Directed,8850,,1
223,313,Directed,8851,,1
339,291,Directed,8852,,1
213,80,Directed,8853,,1
242,94,Directed,8854,,1
314,109,Directed,8855,,1
87,5,Directed,8856,,1
331,50,Directed,8857,,1
119,132,Directed,8858,,1
58,171,Directed,8859,,1
111,93,Directed,8860,,1
113,40,Directed,8861,,1
218,4,Directed,8862,,1
14,214,Directed,8863,,1
72,329,Directed,8864,,1
172,223,Directed,8865,,1
213,130,Directed,8866,,1
300,80,Directed,8867,,1
142,236,Directed,8868,,1
277,342,Directed,8869,,1
124,157,Directed,8870,,1
109,332,Directed,8871,,1
342,252,Directed,8872,,1
272,184,Directed,8873,,1
14,326,Directed,8874,,1
140,144,Directed,8875,,1
271,82,Directed,8876,,1
297,236,Directed,8877,,1
343,312,Directed,8878,,1
142,169,Directed,8879,,1
48,199,Directed,8880,,1
271,109,Directed,8881,,1
200,21,Directed,8882,,1
239,72,Directed,8883,,1
321,143,Directed,8884,,1
56,118,Directed,8885,,1
104,212,Directed,8886,,1
26,295,Directed,8887,,1
98,238,Directed,8888,,1
184,284,Directed,8889,,1
41,111,Directed,8890,,1
213,178,Directed,8891,,1
64,100,Directed,8892,,1
119,79,Directed,8893,,1
204,194,Directed,8894,,1
144,149,Directed,8895,,1
299,302,Directed,8896,,1
231,280,Directed,8897,,1
62,224,Directed,8898,,1
239,271,Directed,8899,,1
259,245,Directed,8900,,1
332,142,Directed,8901,,1
40,113,Directed,8902,,1
236,26,Directed,8903,,1
131,225,Directed,8904,,1
320,281,Directed,8905,,1
212,104,Directed,8906,,1
208,285,Directed,8907,,1
146,53,Directed,8908,,1
151,28,Directed,8909,,1
277,290,Directed,8910,,1
82,252,Directed,8911,,1
203,128,Directed,8912,,1
67,40,Directed,8913,,1
26,134,Directed,8914,,1
119,203,Directed,8915,,1
251,309,Directed,8916,,1
339,146,Directed,8917,,1
334,170,Directed,8918,,1
340,246,Directed,8919,,1
98,199,Directed,8920,,1
31,21,Directed,8921,,1
323,315,Directed,8922,,1
53,302,Directed,8923,,1
98,313,Directed,8924,,1
25,288,Directed,8925,,1
203,304,Directed,8926,,1
123,55,Directed,8927,,1
200,322,Directed,8928,,1
261,62,Directed,8929,,1
56,213,Directed,8930,,1
304,188,Directed,8931,,1
19,319,Directed,8932,,1
211,313,Directed,8933,,1
203,48,Directed,8934,,1
193,91,Directed,8935,,1
127,184,Directed,8936,,1
9,161,Directed,8937,,1
306,273,Directed,8938,,1
56,82,Directed,8939,,1
25,325,Directed,8940,,1
65,252,Directed,8941,,1
329,204,Directed,8942,,1
2,326,Directed,8943,,1
319,19,Directed,8944,,1
323,200,Directed,8945,,1
29,82,Directed,8946,,1
271,238,Directed,8947,,1
24,92,Directed,8948,,1
113,122,Directed,8949,,1
23,155,Directed,8950,,1
9,297,Directed,8951,,1
206,260,Directed,8952,,1
109,277,Directed,8953,,1
280,153,Directed,8954,,1
275,152,Directed,8955,,1
296,68,Directed,8956,,1
101,180,Directed,8957,,1
291,277,Directed,8958,,1
272,188,Directed,8959,,1
227,19,Directed,8960,,1
259,91,Directed,8961,,1
238,271,Directed,8962,,1
117,77,Directed,8963,,1
333,162,Directed,8964,,1
334,229,Directed,8965,,1
208,332,Directed,8966,,1
224,188,Directed,8967,,1
104,277,Directed,8968,,1
315,5,Directed,8969,,1
122,9,Directed,8970,,1
119,105,Directed,8971,,1
113,285,Directed,8972,,1
14,41,Directed,8973,,1
9,133,Directed,8974,,1
252,161,Directed,8975,,1
315,169,Directed,8976,,1
41,312,Directed,8977,,1
323,10,Directed,8978,,1
9,185,Directed,8979,,1
303,88,Directed,8980,,1
203,324,Directed,8981,,1
260,206,Directed,8982,,1
109,239,Directed,8983,,1
23,124,Directed,8984,,1
119,200,Directed,8985,,1
322,342,Directed,8986,,1
269,329,Directed,8987,,1
277,31,Directed,8988,,1
78,195,Directed,8989,,1
211,271,Directed,8990,,1
194,1,Directed,8991,,1
306,218,Directed,8992,,1
238,172,Directed,8993,,1
98,123,Directed,8994,,1
342,223,Directed,8995,,1
40,322,Directed,8996,,1
306,328,Directed,8997,,1
230,97,Directed,8998,,1
67,118,Directed,8999,,1
342,122,Directed,9000,,1
265,172,Directed,9001,,1
73,88,Directed,9002,,1
199,48,Directed,9003,,1
263,99,Directed,9004,,1
104,239,Directed,9005,,1
178,186,Directed,9006,,1
180,53,Directed,9007,,1
26,109,Directed,9008,,1
345,322,Directed,9009,,1
347,22,Directed,9010,,1
271,212,Directed,9011,,1
231,77,Directed,9012,,1
26,72,Directed,9013,,1
187,194,Directed,9014,,1
332,277,Directed,9015,,1
183,133,Directed,9016,,1
135,127,Directed,9017,,1
171,217,Directed,9018,,1
313,223,Directed,9019,,1
162,333,Directed,9020,,1
122,66,Directed,9021,,1
96,323,Directed,9022,,1
188,258,Directed,9023,,1
330,346,Directed,9024,,1
309,36,Directed,9025,,1
280,9,Directed,9026,,1
195,78,Directed,9027,,1
7,246,Directed,9028,,1
